ReqID,TestId,RunID,RunStatus,RunCycle,RegWt,ModuleQuality,ModuleCriticality
4,16183,187224,1,1,2,2,2
4,16183,194507,0,2,0,2,2
4,16183,197275,0,3,0,2,2
4,16183,206286,0,4,0,2,2
4,16183,211006,0,5,0,2,2
4,16183,215237,0,6,0,2,2
4,16183,226692,0,7,0,2,2
4,16184,187754,0,1,0,2,2
4,16184,194506,0,2,0,2,2
4,16184,197276,0,3,0,2,2
4,16184,206602,0,4,0,2,2
4,16184,211385,0,5,0,2,2
4,16184,215240,0,6,0,2,2
4,16184,226691,0,7,0,2,2
4,16185,187213,0,1,0,2,2
4,16185,194505,0,2,0,2,2
4,16185,197266,0,3,0,2,2
4,16185,205707,0,4,0,2,2
4,16185,211010,0,5,0,2,2
4,16185,215233,0,6,0,2,2
4,16185,226690,0,7,0,2,2
4,16186,187214,0,1,0,2,2
4,16186,194508,0,2,0,2,2
4,16186,199980,0,3,0,2,2
4,16186,204420,0,4,0,2,2
4,16186,210993,0,5,0,2,2
4,16186,215235,0,6,0,2,2
4,16186,226693,0,7,0,2,2
4,16187,187212,0,1,0,2,2
4,16187,194504,0,2,0,2,2
4,16187,197268,0,3,0,2,2
4,16187,205706,0,4,0,2,2
4,16187,211009,0,5,0,2,2
4,16187,215232,0,6,0,2,2
4,16187,226689,0,7,0,2,2
4,16188,185961,0,1,0,2,2
4,16188,193488,0,2,0,2,2
4,16188,199860,0,3,0,2,2
4,16188,204416,0,4,0,2,2
4,16188,210978,0,5,0,2,2
4,16188,215286,0,6,0,2,2
4,16188,226653,0,7,0,2,2
4,16189,185962,0,1,0,2,2
4,16189,193489,0,2,0,2,2
4,16189,199861,0,3,0,2,2
4,16189,204429,0,4,0,2,2
4,16189,210974,1,5,32,2,2
4,16189,215264,1,6,64,2,2
4,16189,226654,1,7,128,2,2
4,16190,187234,1,1,2,2,2
4,16190,193491,0,2,0,2,2
4,16190,199862,0,3,0,2,2
4,16190,204430,0,4,0,2,2
4,16190,210980,0,5,0,2,2
4,16190,215296,0,6,0,2,2
4,16190,226655,0,7,0,2,2
4,16191,187235,1,1,2,2,2
4,16191,193492,0,2,0,2,2
4,16191,199863,0,3,0,2,2
4,16191,204932,0,4,0,2,2
4,16191,210981,0,5,0,2,2
4,16191,215297,0,6,0,2,2
4,16191,226656,0,7,0,2,2
4,16192,187237,1,1,2,2,2
4,16192,193494,0,2,0,2,2
4,16192,199864,0,3,0,2,2
4,16192,204431,0,4,0,2,2
4,16192,210982,0,5,0,2,2
4,16192,215298,0,6,0,2,2
4,16192,226657,0,7,0,2,2
4,16193,187215,0,1,0,2,2
4,16193,194503,0,2,0,2,2
4,16193,197270,0,3,0,2,2
4,16193,206283,0,4,0,2,2
4,16193,210995,0,5,0,2,2
4,16193,215832,0,6,0,2,2
4,16193,226687,0,7,0,2,2
4,16194,187221,1,1,2,2,2
4,16194,194482,1,2,4,2,2
4,16194,199981,1,3,8,2,2
4,16194,204422,0,4,0,2,2
4,16194,210997,0,5,0,2,2
4,16194,215833,0,6,0,2,2
4,16194,226688,0,7,0,2,2
4,16195,187232,1,1,2,2,2
4,16195,193490,0,2,0,2,2
4,16195,199866,0,3,0,2,2
4,16195,204931,0,4,0,2,2
4,16195,210983,0,5,0,2,2
4,16195,215295,0,6,0,2,2
4,16195,226658,0,7,0,2,2
4,16196,187233,1,1,2,2,2
4,16196,193498,1,2,4,2,2
4,16196,199868,0,3,0,2,2
4,16196,204929,0,4,0,2,2
4,16196,211379,1,5,32,2,2
4,16196,215265,1,6,64,2,2
4,16196,226659,1,7,128,2,2
4,16197,187231,1,1,2,2,2
4,16197,193496,1,2,4,2,2
4,16197,201177,1,3,8,2,2
4,16197,204928,0,4,0,2,2
4,16197,211515,0,5,0,2,2
4,16197,215294,0,6,0,2,2
4,16197,226666,0,7,0,2,2
4,16197,226668,1,8,256,2,2
4,16198,187242,1,1,2,2,2
4,16198,193500,0,2,0,2,2
4,16198,199869,0,3,0,2,2
4,16198,204927,0,4,0,2,2
4,16198,210984,0,5,0,2,2
4,16198,215290,0,6,0,2,2
4,16198,226660,0,7,0,2,2
4,16199,185965,0,1,0,2,2
4,16199,193501,0,2,0,2,2
4,16199,199871,0,3,0,2,2
4,16199,204926,0,4,0,2,2
4,16199,210985,0,5,0,2,2
4,16199,215291,0,6,0,2,2
4,16199,226661,0,7,0,2,2
4,16200,185966,0,1,0,2,2
4,16200,193502,0,2,0,2,2
4,16200,199872,0,3,0,2,2
4,16200,204925,0,4,0,2,2
4,16200,210986,0,5,0,2,2
4,16200,215292,0,6,0,2,2
4,16200,226662,0,7,0,2,2
4,16201,187217,0,1,0,2,2
4,16201,194502,0,2,0,2,2
4,16201,197274,0,3,0,2,2
4,16201,206285,0,4,0,2,2
4,16201,211000,0,5,0,2,2
4,16201,215830,0,6,0,2,2
4,16201,226685,0,7,0,2,2
4,16202,187220,1,1,2,2,2
4,16202,194489,1,2,4,2,2
4,16202,199985,1,3,8,2,2
4,16202,204424,0,4,0,2,2
4,16202,211002,0,5,0,2,2
4,16202,215831,0,6,0,2,2
4,16202,226686,0,7,0,2,2
4,16203,185967,0,1,0,2,2
4,16203,193499,0,2,0,2,2
4,16203,199873,0,3,0,2,2
4,16203,204923,0,4,0,2,2
4,16203,210987,0,5,0,2,2
4,16203,215293,0,6,0,2,2
4,16203,226663,0,7,0,2,2
4,16204,187241,1,1,2,2,2
4,16204,193506,1,2,4,2,2
4,16204,199874,0,3,0,2,2
4,16204,204924,0,4,0,2,2
4,16204,211378,1,5,32,2,2
4,16204,215266,1,6,64,2,2
4,16204,226664,1,7,128,2,2
4,16205,187240,1,1,2,2,2
4,16205,193503,1,2,4,2,2
4,16205,200938,1,3,8,2,2
4,16205,204922,0,4,0,2,2
4,16205,211514,0,5,0,2,2
4,16205,215289,0,6,0,2,2
4,16205,226667,1,7,128,2,2
1,16211,187227,1,1,2,3,2
1,16211,194492,1,2,4,3,2
1,16211,201118,0,3,0,3,2
1,16211,206601,0,4,0,3,2
1,16211,206603,1,5,32,3,2
1,16211,206835,1,6,64,3,2
1,16211,211382,0,7,0,3,2
1,16211,211384,1,8,256,3,2
1,16211,215249,1,9,512,3,2
1,16211,226680,1,10,1024,3,2
1,16213,187219,0,1,0,3,2
1,16213,194516,0,2,0,3,2
1,16213,201124,0,3,0,3,2
1,16213,206606,0,4,0,3,2
1,16213,211012,0,5,0,3,2
1,16213,215243,0,6,0,3,2
1,16213,226703,0,7,0,3,2
1,16214,187228,1,1,2,3,2
1,16214,194495,1,2,4,3,2
1,16214,201525,1,3,8,3,2
1,16214,206836,1,4,16,3,2
1,16214,211519,1,5,32,3,2
1,16214,215247,1,6,64,3,2
1,16214,226682,1,7,128,3,2
1,16215,187226,1,1,2,3,2
1,16215,194499,1,2,4,3,2
1,16215,201526,1,3,8,3,2
1,16215,206831,1,4,16,3,2
1,16215,211518,1,5,32,3,2
1,16215,215248,1,6,64,3,2
1,16215,226681,1,7,128,3,2
3,16227,187225,1,1,2,3,2
3,16227,194514,0,2,0,3,2
3,16227,201529,0,3,0,3,2
3,16227,206983,0,4,0,3,2
3,16227,211011,0,5,0,3,2
3,16227,215241,0,6,0,3,2
3,16227,226701,0,7,0,3,2
3,16228,187755,0,1,0,3,2
3,16228,194513,0,2,0,3,2
3,16228,199987,0,3,0,3,2
3,16228,206812,0,4,0,3,2
3,16228,206977,1,5,32,3,2
3,16228,206988,0,6,0,3,2
3,16228,211386,0,7,0,3,2
3,16228,215242,0,8,0,3,2
3,16228,226700,0,9,0,3,2
3,16229,187209,0,1,0,3,2
3,16229,194512,0,2,0,3,2
3,16229,197264,0,3,0,3,2
3,16229,205705,0,4,0,3,2
3,16229,211007,0,5,0,3,2
3,16229,215230,0,6,0,3,2
3,16229,226699,0,7,0,3,2
3,16230,187211,0,1,0,3,2
3,16230,194515,0,2,0,3,2
3,16230,197269,0,3,0,3,2
3,16230,204421,0,4,0,3,2
3,16230,210994,0,5,0,3,2
3,16230,215236,0,6,0,3,2
3,16230,226702,0,7,0,3,2
3,16231,187210,0,1,0,3,2
3,16231,194511,0,2,0,3,2
3,16231,197265,0,3,0,3,2
3,16231,205704,0,4,0,3,2
3,16231,211008,0,5,0,3,2
3,16231,215231,0,6,0,3,2
3,16231,226698,0,7,0,3,2
3,16232,185963,0,1,0,3,2
3,16232,193518,0,2,0,3,2
3,16232,200180,0,3,0,3,2
3,16232,204934,0,4,0,3,2
3,16232,210979,0,5,0,3,2
3,16232,215288,0,6,0,3,2
3,16232,226665,0,7,0,3,2
